trial_pos,bin,value
22,10,756.0849609375
22,11,578.1826171875
22,12,177.90234375
22,13,133.4267578125
22,14,22.23779296875
22,15,22.23779296875
23,0,0.0
23,1,66.71373748779297
23,2,266.8549613952637
23,3,956.2302703857422
23,4,1067.4198608398438
23,5,1512.1781005859375
23,6,1645.6055297851562
23,7,1400.9886474609375
23,8,1089.6573486328125
23,9,867.2755126953125
23,10,711.6097412109375
23,11,600.42041015625
23,12,177.90234375
23,13,111.18896484375
23,14,111.18896484375
23,15,0.0
24,0,0.0
24,1,111.18956565856934
24,2,333.56869316101074
24,3,778.3269271850586
24,4,1289.7989654541016
24,5,1623.3677062988281
24,6,1823.5089111328125
24,7,1378.7496948242188
24,8,1400.984130859375
24,9,1067.4158935546875
24,10,600.4210205078125
24,11,511.4697265625
24,12,266.853515625
24,13,155.66455078125
24,14,22.23779296875
24,15,22.23779296875
25,0,0.0
25,1,44.475826263427734
25,2,311.33078384399414
25,3,733.8511047363281
25,4,1289.7989654541016
25,5,1690.0813903808594
25,6,1801.27099609375
25,7,1378.750732421875
25,8,1512.1744384765625
25,9,1134.1285400390625
25,10,578.1826171875
25,11,600.42041015625
25,12,355.8046875
25,13,88.951171875
25,14,88.951171875
25,15,0.0
26,0,0.0
26,1,44.475826263427734
26,2,311.33078384399414
26,3,733.8511047363281
26,4,1289.7989654541016
26,5,1690.0813903808594
26,6,1801.27099609375
26,7,1378.750732421875
26,8,1512.1744384765625
26,9,1134.1285400390625
26,10,578.1826171875
26,11,600.42041015625
26,12,355.8046875
26,13,88.951171875
26,14,88.951171875
26,15,0.0
27,0,0.0
27,1,44.475826263427734
27,2,289.0928764343262
27,3,845.0406799316406
27,4,1245.3230895996094
27,5,1445.46435546875
27,6,1556.6539306640625
27,7,1534.4161376953125
27,8,1156.369873046875
27,9,778.3245849609375
27,10,800.561279296875
27,11,400.2802734375
27,12,177.90234375
27,13,200.14013671875
27,14,66.71337890625
27,15,22.23779296875
28,0,22.237913131713867
28,1,66.7137393951416
28,2,244.61703872680664
28,3,889.5165405273438
28,4,1200.8472900390625
28,5,1556.6539001464844
28,6,1512.1781005859375
28,7,1445.4644775390625
28,8,1245.321533203125
28,9,978.4649658203125
28,10,533.7071533203125
28,11,578.1826171875
28,12,222.3779296875
28,13,44.4755859375
28,14,0.0
28,15,0.0
29,0,0.0
29,1,111.18956565856934
29,2,378.04451751708984
29,3,689.3753433227539
29,4,1267.561019897461
29,5,1534.4159851074219
29,6,1601.1297607421875
29,7,1645.6051025390625
29,8,1022.9423828125
29,9,911.7508544921875
29,10,822.7994384765625
29,11,578.1826171875
29,12,222.3779296875
29,13,155.66455078125
29,14,22.23779296875
29,15,0.0
30,0,0.0
30,1,88.95165252685547
30,2,333.56868743896484
30,3,778.3269500732422
30,4,1334.2747497558594
30,5,1556.6539916992188
30,6,1734.5571899414062
30,7,1779.032958984375
30,8,1156.3680419921875
